originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2016,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_2016
1,Northamerica,1,Northamerica,4573,,CAN,Canada,CAN,Canada,0
1,Northamerica,1,Northamerica,4573,,CAN,Canada,USA,United States,0
1,Northamerica,1,Northamerica,4573,,USA,United States,CAN,Canada,4573
1,Northamerica,1,Northamerica,4573,,USA,United States,USA,United States,0
1,Northamerica,2,Africa,0,,CAN,Canada,BDI,Burundi,0
1,Northamerica,2,Africa,0,,CAN,Canada,BFA,Burkina Faso,0
1,Northamerica,2,Africa,0,,CAN,Canada,CAF,Central African Republic,0
1,Northamerica,2,Africa,0,,CAN,Canada,CIV,Ivory Coast,0
1,Northamerica,2,Africa,0,,CAN,Canada,CMR,Cameroon,0
1,Northamerica,2,Africa,0,,CAN,Canada,COD,DR Congo,0
1,Northamerica,2,Africa,0,,CAN,Canada,DZA,Algeria,0
1,Northamerica,2,Africa,0,,CAN,Canada,EGY,Egypt,0
1,Northamerica,2,Africa,0,,CAN,Canada,ERI,Eritrea,0
1,Northamerica,2,Africa,0,,CAN,Canada,ESH,Western Sahara,0
1,Northamerica,2,Africa,0,,CAN,Canada,ETH,Ethiopia,0
1,Northamerica,2,Africa,0,,CAN,Canada,KEN,Kenya,0
1,Northamerica,2,Africa,0,,CAN,Canada,MAR,Morocco,0
1,Northamerica,2,Africa,0,,CAN,Canada,MLI,Mali,0
1,Northamerica,2,Africa,0,,CAN,Canada,MOZ,Mozambique,0
1,Northamerica,2,Africa,0,,CAN,Canada,MRT,Mauritania,0
1,Northamerica,2,Africa,0,,CAN,Canada,NER,Niger,0
1,Northamerica,2,Africa,0,,CAN,Canada,NGA,Nigeria,0
1,Northamerica,2,Africa,0,,CAN,Canada,RWA,Rwanda,0
1,Northamerica,2,Africa,0,,CAN,Canada,SDN,Sudan,0
1,Northamerica,2,Africa,0,,CAN,Canada,SOM,Somalia,0
1,Northamerica,2,Africa,0,,CAN,Canada,SSD,South Sudan,0
1,Northamerica,2,Africa,0,,CAN,Canada,TCD,Chad,0
1,Northamerica,2,Africa,0,,CAN,Canada,TZA,Tanzania,0
1,Northamerica,2,Africa,0,,CAN,Canada,UGA,Uganda,0
1,Northamerica,2,Africa,0,,CAN,Canada,ZAF,South Africa,0
1,Northamerica,2,Africa,0,,CAN,Canada,ZWE,Zimbabwe,0
1,Northamerica,2,Africa,0,,USA,United States,BDI,Burundi,0
1,Northamerica,2,Africa,0,,USA,United States,BFA,Burkina Faso,0
1,Northamerica,2,Africa,0,,USA,United States,CAF,Central African Republic,0
1,Northamerica,2,Africa,0,,USA,United States,CIV,Ivory Coast,0
1,Northamerica,2,Africa,0,,USA,United States,CMR,Cameroon,0
1,Northamerica,2,Africa,0,,USA,United States,COD,DR Congo,0
1,Northamerica,2,Africa,0,,USA,United States,DZA,Algeria,0
1,Northamerica,2,Africa,0,,USA,United States,EGY,Egypt,0
1,Northamerica,2,Africa,0,,USA,United States,ERI,Eritrea,0
1,Northamerica,2,Africa,0,,USA,United States,ESH,Western Sahara,0
1,Northamerica,2,Africa,0,,USA,United States,ETH,Ethiopia,0
1,Northamerica,2,Africa,0,,USA,United States,KEN,Kenya,0
1,Northamerica,2,Africa,0,,USA,United States,MAR,Morocco,0
1,Northamerica,2,Africa,0,,USA,United States,MLI,Mali,0
1,Northamerica,2,Africa,0,,USA,United States,MOZ,Mozambique,0
1,Northamerica,2,Africa,0,,USA,United States,MRT,Mauritania,0
1,Northamerica,2,Africa,0,,USA,United States,NER,Niger,0
1,Northamerica,2,Africa,0,,USA,United States,NGA,Nigeria,0
1,Northamerica,2,Africa,0,,USA,United States,RWA,Rwanda,0
1,Northamerica,2,Africa,0,,USA,United States,SDN,Sudan,0
1,Northamerica,2,Africa,0,,USA,United States,SOM,Somalia,0
1,Northamerica,2,Africa,0,,USA,United States,SSD,South Sudan,0
1,Northamerica,2,Africa,0,,USA,United States,TCD,Chad,0
1,Northamerica,2,Africa,0,,USA,United States,TZA,Tanzania,0
1,Northamerica,2,Africa,0,,USA,United States,UGA,Uganda,0
1,Northamerica,2,Africa,0,,USA,United States,ZAF,South Africa,0
1,Northamerica,2,Africa,0,,USA,United States,ZWE,Zimbabwe,0
1,Northamerica,3,Europe,0,,CAN,Canada,ALB,Albania,0
1,Northamerica,3,Europe,0,,CAN,Canada,AUT,Austria,0
1,Northamerica,3,Europe,0,,CAN,Canada,BEL,Belgium,0
1,Northamerica,3,Europe,0,,CAN,Canada,BGR,Bulgaria,0
1,Northamerica,3,Europe,0,,CAN,Canada,CHE,Switzerland,0
1,Northamerica,3,Europe,0,,CAN,Canada,DEU,Germany,0
1,Northamerica,3,Europe,0,,CAN,Canada,ESP,Spain,0
1,Northamerica,3,Europe,0,,CAN,Canada,FIN,Finland,0
1,Northamerica,3,Europe,0,,CAN,Canada,FRA,France,0
1,Northamerica,3,Europe,0,,CAN,Canada,GBR,United Kingdom,0
1,Northamerica,3,Europe,0,,CAN,Canada,GRC,Greece,0
1,Northamerica,3,Europe,0,,CAN,Canada,HUN,Hungary,0
1,Northamerica,3,Europe,0,,CAN,Canada,ITA,Italy,0
1,Northamerica,3,Europe,0,,CAN,Canada,NLD,Netherlands,0
1,Northamerica,3,Europe,0,,CAN,Canada,NOR,Norway,0
1,Northamerica,3,Europe,0,,CAN,Canada,POL,Poland,0
1,Northamerica,3,Europe,0,,CAN,Canada,SRB,Serbia,0
1,Northamerica,3,Europe,0,,CAN,Canada,SWE,Sweden,0
1,Northamerica,3,Europe,0,,USA,United States,ALB,Albania,0
1,Northamerica,3,Europe,0,,USA,United States,AUT,Austria,0
1,Northamerica,3,Europe,0,,USA,United States,BEL,Belgium,0
1,Northamerica,3,Europe,0,,USA,United States,BGR,Bulgaria,0
1,Northamerica,3,Europe,0,,USA,United States,CHE,Switzerland,0
1,Northamerica,3,Europe,0,,USA,United States,DEU,Germany,0
1,Northamerica,3,Europe,0,,USA,United States,ESP,Spain,0
1,Northamerica,3,Europe,0,,USA,United States,FIN,Finland,0
1,Northamerica,3,Europe,0,,USA,United States,FRA,France,0
1,Northamerica,3,Europe,0,,USA,United States,GBR,United Kingdom,0
1,Northamerica,3,Europe,0,,USA,United States,GRC,Greece,0
1,Northamerica,3,Europe,0,,USA,United States,HUN,Hungary,0
1,Northamerica,3,Europe,0,,USA,United States,ITA,Italy,0
1,Northamerica,3,Europe,0,,USA,United States,NLD,Netherlands,0
1,Northamerica,3,Europe,0,,USA,United States,NOR,Norway,0
1,Northamerica,3,Europe,0,,USA,United States,POL,Poland,0
1,Northamerica,3,Europe,0,,USA,United States,SRB,Serbia,0
1,Northamerica,3,Europe,0,,USA,United States,SWE,Sweden,0
1,Northamerica,4,FmrUSSR,0,,CAN,Canada,ARM,Armenia,0
1,Northamerica,4,FmrUSSR,0,,CAN,Canada,AZE,Azerbaijan,0
1,Northamerica,4,FmrUSSR,0,,CAN,Canada,BLR,Belarus,0
1,Northamerica,4,FmrUSSR,0,,CAN,Canada,KAZ,Kazakhstan,0
1,Northamerica,4,FmrUSSR,0,,CAN,Canada,RUS,Russia,0
1,Northamerica,4,FmrUSSR,0,,CAN,Canada,UKR,Ukraine,0
1,Northamerica,4,FmrUSSR,0,,CAN,Canada,UZB,Uzbekistan,0
1,Northamerica,4,FmrUSSR,0,,USA,United States,ARM,Armenia,0
1,Northamerica,4,FmrUSSR,0,,USA,United States,AZE,Azerbaijan,0
1,Northamerica,4,FmrUSSR,0,,USA,United States,BLR,Belarus,0
1,Northamerica,4,FmrUSSR,0,,USA,United States,KAZ,Kazakhstan,0
1,Northamerica,4,FmrUSSR,0,,USA,United States,RUS,Russia,0
1,Northamerica,4,FmrUSSR,0,,USA,United States,UKR,Ukraine,0
1,Northamerica,4,FmrUSSR,0,,USA,United States,UZB,Uzbekistan,0
1,Northamerica,5,Westasia,0,,CAN,Canada,ARE,United Arab Emirates,0
1,Northamerica,5,Westasia,0,,CAN,Canada,BHR,Bahrain,0
1,Northamerica,5,Westasia,0,,CAN,Canada,IRQ,Iraq,0
1,Northamerica,5,Westasia,0,,CAN,Canada,ISR,Israel,0
1,Northamerica,5,Westasia,0,,CAN,Canada,JOR,Jordan,0
1,Northamerica,5,Westasia,0,,CAN,Canada,LBN,Lebanon,0
1,Northamerica,5,Westasia,0,,CAN,Canada,PSE,Palestina,0
1,Northamerica,5,Westasia,0,,CAN,Canada,QAT,Qatar,0
1,Northamerica,5,Westasia,0,,CAN,Canada,SAU,Saudi Arabia,0
1,Northamerica,5,Westasia,0,,CAN,Canada,SYR,Syria,0
1,Northamerica,5,Westasia,0,,CAN,Canada,TUR,Turkey,0
1,Northamerica,5,Westasia,0,,CAN,Canada,YEM,Yemen,0
1,Northamerica,5,Westasia,0,,USA,United States,ARE,United Arab Emirates,0
1,Northamerica,5,Westasia,0,,USA,United States,BHR,Bahrain,0
1,Northamerica,5,Westasia,0,,USA,United States,IRQ,Iraq,0
1,Northamerica,5,Westasia,0,,USA,United States,ISR,Israel,0
1,Northamerica,5,Westasia,0,,USA,United States,JOR,Jordan,0
1,Northamerica,5,Westasia,0,,USA,United States,LBN,Lebanon,0
1,Northamerica,5,Westasia,0,,USA,United States,PSE,Palestina,0
1,Northamerica,5,Westasia,0,,USA,United States,QAT,Qatar,0
1,Northamerica,5,Westasia,0,,USA,United States,SAU,Saudi Arabia,0
1,Northamerica,5,Westasia,0,,USA,United States,SYR,Syria,0
1,Northamerica,5,Westasia,0,,USA,United States,TUR,Turkey,0
1,Northamerica,5,Westasia,0,,USA,United States,YEM,Yemen,0
1,Northamerica,6,Southasia,0,,CAN,Canada,AFG,Afghanistan,0
1,Northamerica,6,Southasia,0,,CAN,Canada,BGD,Bangladesh,0
1,Northamerica,6,Southasia,0,,CAN,Canada,IND,India,0
1,Northamerica,6,Southasia,0,,CAN,Canada,IRN,Iran,0
1,Northamerica,6,Southasia,0,,CAN,Canada,LKA,Sri Lanka,0
1,Northamerica,6,Southasia,0,,CAN,Canada,PAK,Pakistan,0
1,Northamerica,6,Southasia,0,,USA,United States,AFG,Afghanistan,0
1,Northamerica,6,Southasia,0,,USA,United States,BGD,Bangladesh,0
1,Northamerica,6,Southasia,0,,USA,United States,IND,India,0
1,Northamerica,6,Southasia,0,,USA,United States,IRN,Iran,0
1,Northamerica,6,Southasia,0,,USA,United States,LKA,Sri Lanka,0
1,Northamerica,6,Southasia,0,,USA,United States,PAK,Pakistan,0
1,Northamerica,7,Eastasia,0,,CAN,Canada,CHN,China,0
1,Northamerica,7,Eastasia,0,,CAN,Canada,HKG,Hong Kong,0
1,Northamerica,7,Eastasia,0,,CAN,Canada,JPN,Japan,0
1,Northamerica,7,Eastasia,0,,USA,United States,CHN,China,0
1,Northamerica,7,Eastasia,0,,USA,United States,HKG,Hong Kong,0
1,Northamerica,7,Eastasia,0,,USA,United States,JPN,Japan,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,AUS,Australia,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,IDN,Indonesia,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,KOR,South Korea,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,MMR,Myanmar,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,MYS,Malaysia,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,PHL,Philippines,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,SGP,Singapore,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,THA,Thailand,0
1,Northamerica,8,Southeastasia,0,,CAN,Canada,VNM,Vietnam,0
1,Northamerica,8,Southeastasia,0,,USA,United States,AUS,Australia,0
1,Northamerica,8,Southeastasia,0,,USA,United States,IDN,Indonesia,0
1,Northamerica,8,Southeastasia,0,,USA,United States,KOR,South Korea,0
1,Northamerica,8,Southeastasia,0,,USA,United States,MMR,Myanmar,0
1,Northamerica,8,Southeastasia,0,,USA,United States,MYS,Malaysia,0
1,Northamerica,8,Southeastasia,0,,USA,United States,PHL,Philippines,0
1,Northamerica,8,Southeastasia,0,,USA,United States,SGP,Singapore,0
1,Northamerica,8,Southeastasia,0,,USA,United States,THA,Thailand,0
1,Northamerica,8,Southeastasia,0,,USA,United States,VNM,Vietnam,0
1,Northamerica,9,Stateless,0,,CAN,Canada,stateless,Stateless,0
1,Northamerica,9,Stateless,0,,USA,United States,stateless,Stateless,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,ARG,Argentina,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,BRA,Brazil,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,COL,Colombia,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,ECU,Ecuador,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,GTM,Guatemala,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,HND,Honduras,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,MEX,Mexico,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,PER,Peru,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,SLV,El Salvador,0
1,Northamerica,10,Latinamerica,0,,CAN,Canada,VEN,Venezuela,0
1,Northamerica,10,Latinamerica,0,,USA,United States,ARG,Argentina,0
1,Northamerica,10,Latinamerica,0,,USA,United States,BRA,Brazil,0
1,Northamerica,10,Latinamerica,0,,USA,United States,COL,Colombia,0
1,Northamerica,10,Latinamerica,0,,USA,United States,ECU,Ecuador,0
1,Northamerica,10,Latinamerica,0,,USA,United States,GTM,Guatemala,0
1,Northamerica,10,Latinamerica,0,,USA,United States,HND,Honduras,0
1,Northamerica,10,Latinamerica,0,,USA,United States,MEX,Mexico,0
1,Northamerica,10,Latinamerica,0,,USA,United States,PER,Peru,0
1,Northamerica,10,Latinamerica,0,,USA,United States,SLV,El Salvador,0
1,Northamerica,10,Latinamerica,0,,USA,United States,VEN,Venezuela,0
2,Africa,1,Northamerica,59662,,BDI,Burundi,CAN,Canada,2074
2,Africa,1,Northamerica,59662,,BDI,Burundi,USA,United States,0
2,Africa,1,Northamerica,59662,,BFA,Burkina Faso,CAN,Canada,0
2,Africa,1,Northamerica,59662,,BFA,Burkina Faso,USA,United States,0
2,Africa,1,Northamerica,59662,,CAF,Central African Republic,CAN,Canada,0
2,Africa,1,Northamerica,59662,,CAF,Central African Republic,USA,United States,0
2,Africa,1,Northamerica,59662,,CIV,Ivory Coast,CAN,Canada,0
2,Africa,1,Northamerica,59662,,CIV,Ivory Coast,USA,United States,0
2,Africa,1,Northamerica,59662,,CMR,Cameroon,CAN,Canada,1103
2,Africa,1,Northamerica,59662,,CMR,Cameroon,USA,United States,4530
2,Africa,1,Northamerica,59662,,COD,DR Congo,CAN,Canada,3316
2,Africa,1,Northamerica,59662,,COD,DR Congo,USA,United States,0
2,Africa,1,Northamerica,59662,,DZA,Algeria,CAN,Canada,0
2,Africa,1,Northamerica,59662,,DZA,Algeria,USA,United States,0
2,Africa,1,Northamerica,59662,,EGY,Egypt,CAN,Canada,0
2,Africa,1,Northamerica,59662,,EGY,Egypt,USA,United States,10852
2,Africa,1,Northamerica,59662,,ERI,Eritrea,CAN,Canada,1811
2,Africa,1,Northamerica,59662,,ERI,Eritrea,USA,United States,4085
2,Africa,1,Northamerica,59662,,ESH,Western Sahara,CAN,Canada,0
2,Africa,1,Northamerica,59662,,ESH,Western Sahara,USA,United States,0
2,Africa,1,Northamerica,59662,,ETH,Ethiopia,CAN,Canada,2047
2,Africa,1,Northamerica,59662,,ETH,Ethiopia,USA,United States,10566
2,Africa,1,Northamerica,59662,,KEN,Kenya,CAN,Canada,0
2,Africa,1,Northamerica,59662,,KEN,Kenya,USA,United States,2258
2,Africa,1,Northamerica,59662,,MAR,Morocco,CAN,Canada,0
2,Africa,1,Northamerica,59662,,MAR,Morocco,USA,United States,0
2,Africa,1,Northamerica,59662,,MLI,Mali,CAN,Canada,0
2,Africa,1,Northamerica,59662,,MLI,Mali,USA,United States,1239
2,Africa,1,Northamerica,59662,,MOZ,Mozambique,CAN,Canada,0
2,Africa,1,Northamerica,59662,,MOZ,Mozambique,USA,United States,0
2,Africa,1,Northamerica,59662,,MRT,Mauritania,CAN,Canada,0
2,Africa,1,Northamerica,59662,,MRT,Mauritania,USA,United States,1174
2,Africa,1,Northamerica,59662,,NER,Niger,CAN,Canada,0
2,Africa,1,Northamerica,59662,,NER,Niger,USA,United States,0
2,Africa,1,Northamerica,59662,,NGA,Nigeria,CAN,Canada,4502
2,Africa,1,Northamerica,59662,,NGA,Nigeria,USA,United States,0
2,Africa,1,Northamerica,59662,,RWA,Rwanda,CAN,Canada,1620
2,Africa,1,Northamerica,59662,,RWA,Rwanda,USA,United States,1048
2,Africa,1,Northamerica,59662,,SDN,Sudan,CAN,Canada,0
2,Africa,1,Northamerica,59662,,SDN,Sudan,USA,United States,1362
2,Africa,1,Northamerica,59662,,SOM,Somalia,CAN,Canada,2531
2,Africa,1,Northamerica,59662,,SOM,Somalia,USA,United States,2313
2,Africa,1,Northamerica,59662,,SSD,South Sudan,CAN,Canada,0
2,Africa,1,Northamerica,59662,,SSD,South Sudan,USA,United States,0
2,Africa,1,Northamerica,59662,,TCD,Chad,CAN,Canada,0
2,Africa,1,Northamerica,59662,,TCD,Chad,USA,United States,0
2,Africa,1,Northamerica,59662,,TZA,Tanzania,CAN,Canada,0
2,Africa,1,Northamerica,59662,,TZA,Tanzania,USA,United States,0
2,Africa,1,Northamerica,59662,,UGA,Uganda,CAN,Canada,0
2,Africa,1,Northamerica,59662,,UGA,Uganda,USA,United States,1231
2,Africa,1,Northamerica,59662,,ZAF,South Africa,CAN,Canada,0
2,Africa,1,Northamerica,59662,,ZAF,South Africa,USA,United States,0
2,Africa,1,Northamerica,59662,,ZWE,Zimbabwe,CAN,Canada,0
2,Africa,1,Northamerica,59662,,ZWE,Zimbabwe,USA,United States,0
2,Africa,2,Africa,4271706,,BDI,Burundi,BDI,Burundi,0
2,Africa,2,Africa,4271706,,BDI,Burundi,BFA,Burkina Faso,0
2,Africa,2,Africa,4271706,,BDI,Burundi,CAF,Central African Republic,0
2,Africa,2,Africa,4271706,,BDI,Burundi,CIV,Ivory Coast,0
2,Africa,2,Africa,4271706,,BDI,Burundi,CMR,Cameroon,0
2,Africa,2,Africa,4271706,,BDI,Burundi,COD,DR Congo,23163
2,Africa,2,Africa,4271706,,BDI,Burundi,DZA,Algeria,0
2,Africa,2,Africa,4271706,,BDI,Burundi,EGY,Egypt,0
2,Africa,2,Africa,4271706,,BDI,Burundi,ERI,Eritrea,0
2,Africa,2,Africa,4271706,,BDI,Burundi,ESH,Western Sahara,0
2,Africa,2,Africa,4271706,,BDI,Burundi,ETH,Ethiopia,0
2,Africa,2,Africa,4271706,,BDI,Burundi,KEN,Kenya,0
2,Africa,2,Africa,4271706,,BDI,Burundi,MAR,Morocco,0
2,Africa,2,Africa,4271706,,BDI,Burundi,MLI,Mali,0
2,Africa,2,Africa,4271706,,BDI,Burundi,MOZ,Mozambique,0
2,Africa,2,Africa,4271706,,BDI,Burundi,MRT,Mauritania,0
2,Africa,2,Africa,4271706,,BDI,Burundi,NER,Niger,0
2,Africa,2,Africa,4271706,,BDI,Burundi,NGA,Nigeria,0
2,Africa,2,Africa,4271706,,BDI,Burundi,RWA,Rwanda,70848
2,Africa,2,Africa,4271706,,BDI,Burundi,SDN,Sudan,0
2,Africa,2,Africa,4271706,,BDI,Burundi,SOM,Somalia,0
2,Africa,2,Africa,4271706,,BDI,Burundi,SSD,South Sudan,0
2,Africa,2,Africa,4271706,,BDI,Burundi,TCD,Chad,0
2,Africa,2,Africa,4271706,,BDI,Burundi,TZA,Tanzania,155755
2,Africa,2,Africa,4271706,,BDI,Burundi,UGA,Uganda,26256
2,Africa,2,Africa,4271706,,BDI,Burundi,ZAF,South Africa,3819
2,Africa,2,Africa,4271706,,BDI,Burundi,ZWE,Zimbabwe,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,BDI,Burundi,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,BFA,Burkina Faso,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,CAF,Central African Republic,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,CIV,Ivory Coast,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,CMR,Cameroon,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,COD,DR Congo,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,DZA,Algeria,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,EGY,Egypt,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,ERI,Eritrea,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,ESH,Western Sahara,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,ETH,Ethiopia,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,KEN,Kenya,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,MAR,Morocco,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,MLI,Mali,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,MOZ,Mozambique,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,MRT,Mauritania,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,NER,Niger,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,NGA,Nigeria,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,RWA,Rwanda,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,SDN,Sudan,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,SOM,Somalia,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,SSD,South Sudan,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,TCD,Chad,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,TZA,Tanzania,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,UGA,Uganda,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,ZAF,South Africa,0
2,Africa,2,Africa,4271706,,BFA,Burkina Faso,ZWE,Zimbabwe,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,BDI,Burundi,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,BFA,Burkina Faso,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,CAF,Central African Republic,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,CIV,Ivory Coast,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,CMR,Cameroon,267463
2,Africa,2,Africa,4271706,,CAF,Central African Republic,COD,DR Congo,107929
2,Africa,2,Africa,4271706,,CAF,Central African Republic,DZA,Algeria,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,EGY,Egypt,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,ERI,Eritrea,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,ESH,Western Sahara,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,ETH,Ethiopia,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,KEN,Kenya,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,MAR,Morocco,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,MLI,Mali,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,MOZ,Mozambique,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,MRT,Mauritania,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,NER,Niger,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,NGA,Nigeria,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,RWA,Rwanda,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,SDN,Sudan,1439
2,Africa,2,Africa,4271706,,CAF,Central African Republic,SOM,Somalia,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,SSD,South Sudan,1882
2,Africa,2,Africa,4271706,,CAF,Central African Republic,TCD,Chad,63397
2,Africa,2,Africa,4271706,,CAF,Central African Republic,TZA,Tanzania,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,UGA,Uganda,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,ZAF,South Africa,0
2,Africa,2,Africa,4271706,,CAF,Central African Republic,ZWE,Zimbabwe,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,BDI,Burundi,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,BFA,Burkina Faso,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,CAF,Central African Republic,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,CIV,Ivory Coast,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,CMR,Cameroon,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,COD,DR Congo,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,DZA,Algeria,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,EGY,Egypt,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,ERI,Eritrea,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,ESH,Western Sahara,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,ETH,Ethiopia,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,KEN,Kenya,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,MAR,Morocco,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,MLI,Mali,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,MOZ,Mozambique,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,MRT,Mauritania,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,NER,Niger,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,NGA,Nigeria,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,RWA,Rwanda,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,SDN,Sudan,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,SOM,Somalia,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,SSD,South Sudan,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,TCD,Chad,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,TZA,Tanzania,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,UGA,Uganda,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,ZAF,South Africa,0
2,Africa,2,Africa,4271706,,CIV,Ivory Coast,ZWE,Zimbabwe,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,BDI,Burundi,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,BFA,Burkina Faso,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,CAF,Central African Republic,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,CIV,Ivory Coast,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,CMR,Cameroon,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,COD,DR Congo,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,DZA,Algeria,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,EGY,Egypt,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,ERI,Eritrea,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,ESH,Western Sahara,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,ETH,Ethiopia,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,KEN,Kenya,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,MAR,Morocco,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,MLI,Mali,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,MOZ,Mozambique,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,MRT,Mauritania,0
2,Africa,2,Africa,4271706,,CMR,Cameroon,NER,Niger,0
